area,floors,slab_thickness,beam_density_factor,column_density_factor,soil_type,sbc_value,seismic_zone,concrete_grade,steel_grade,cement_price_index,steel_price_index,sand_rate,aggregate_rate,labor_rate,location_multiplier,steel_factor,wastage_factor,design_efficiency_factor,contractor_efficiency_score,concrete_volume,steel_quantity,cement_bags,total_cost,cost_per_sqm
292.08,4,0.191,0.895,1.258,3,256.88,3,25,415,358.72,62.05,54.56,49.92,582.18,1.004,115.17,1.08,1.064,0.971,269.787,31072.618,2993.32,3738272.46,12798.88
51.1,2,0.11,1.102,0.873,3,185.46,3,25,415,476.29,56.8,56.83,50.91,716.83,1.112,101.16,1.073,1.097,0.903,13.013,1316.39,144.38,230609.61,4512.57
497.13,2,0.181,1.242,1.186,1,118.28,2,20,415,389.55,87.02,63.45,45.9,532.33,1.043,125.85,1.074,0.909,1.114,258.953,32589.704,2089.54,4781204.68,9617.7
290.41,2,0.178,1.008,1.118,3,249.75,2,20,500,453.26,59.55,68.01,42.71,759.74,1.043,115.86,1.077,0.997,1.019,133.361,14988.216,1076.11,1900341.7,6543.55
474.51,5,0.164,0.946,1.155,1,123.06,2,30,415,404.96,51.4,61.01,48.99,516.95,0.991,100.52,1.062,1.079,1.014,454.871,45722.707,6211.5,7333268.66,15454.53
239.91,3,0.112,0.858,0.818,3,257.25,5,25,415,428.96,60.92,66.64,35.57,667.66,1.136,112.53,1.046,0.926,0.924,104.614,11771.819,1160.71,1921238.73,8008.06
342.41,5,0.168,0.852,1.023,2,161.46,5,25,415,375.31,42.07,44.39,43.57,761.82,0.951,127.79,1.038,1.096,1.015,318.344,40680.109,3532.06,4718112.91,13779.01
445.57,1,0.121,1.109,0.967,1,100.28,2,30,500,304.29,51.84,56.57,41.73,712.94,1.162,110.31,1.078,0.954,0.984,72.574,7765.719,991.03,1327676.76,2979.71
120.06,2,0.156,1.173,0.921,1,157.22,4,20,415,394.82,58.82,54.4,39.07,682.35,0.933,102.32,1.051,1.073,0.975,43.654,4466.545,352.25,539314.65,4491.96
214.26,1,0.191,0.881,0.993,4,223.7,2,20,415,369.61,60.55,51.31,41.43,606.4,1.278,123.67,1.079,0.971,1.094,53.018,6556.561,427.81,703111.72,3281.6
443.85,3,0.11,1.076,1.047,3,229.41,5,25,415,396.51,40.82,48.44,40.98,596.29,1.148,100.44,1.068,0.973,0.95,191.509,19235.462,2124.81,2799977.58,6308.36
273.32,5,0.176,1.264,1.185,3,164.74,3,20,500,423.25,52.82,60.33,34.46,619.52,1.026,125.33,1.045,1.042,1.096,294.091,35753.75,2373.07,3482707.86,12742.26
346.35,4,0.199,1.099,1.084,1,144.9,5,25,500,357.93,57.48,48.67,55.75,543.17,1.191,142.81,1.079,1.055,0.89,336.961,46679.232,3738.61,5732577.25,16551.35
294.55,1,0.157,1.028,0.997,1,113.2,5,20,415,367.48,65.91,56.06,55.16,547.49,1.081,121.9,1.061,1.06,1.034,54.899,6692.372,442.99,772168.38,2621.53
260.71,4,0.184,0.98,1.19,1,148.02,4,25,415,395.81,65.5,54.91,41.94,640.55,1.021,137.04,1.07,1.096,0.882,224.141,30716.973,2486.86,4063317.97,15585.47
211.43,4,0.134,1.179,1.207,2,216.99,2,25,500,384.38,56.1,59.54,36.18,579.14,1.267,126.15,1.035,1.09,0.855,130.404,15956.644,1446.84,2158433.88,10208.62
483.11,5,0.12,0.949,0.985,2,134.07,3,25,415,472.18,67.22,59.68,42.33,675.78,1.278,110.2,1.044,0.948,1.068,375.962,41432.692,4171.34,7504172.05,15533.07
376.0,3,0.148,0.807,0.951,4,236.8,3,25,415,411.01,67.94,54.52,52.01,861.35,1.044,108.4,1.035,0.957,1.121,209.648,22726.464,2326.06,3701042.53,9843.28
478.56,2,0.18,1.258,1.221,4,271.58,5,20,500,263.6,59.94,56.66,45.75,677.61,1.0,137.52,1.033,1.089,1.02,199.645,26630.638,1610.97,3021145.27,6313.0
437.95,4,0.165,0.993,0.845,2,219.68,3,25,415,361.85,58.85,50.71,42.48,523.3,1.253,132.73,1.034,1.056,0.931,330.658,43888.021,3668.68,4885996.01,11156.49
69.79,5,0.162,0.851,1.102,2,162.67,2,25,415,346.68,56.96,34.94,48.62,659.25,0.926,114.62,1.062,0.913,1.072,77.362,8867.388,858.33,1073938.91,15388.56
439.76,3,0.121,0.902,1.089,2,219.55,2,25,415,336.7,44.21,52.56,38.91,674.52,1.118,99.8,1.052,1.098,1.029,179.982,17962.96,1996.92,2516881.33,5723.34
89.97,2,0.175,0.814,1.054,3,249.92,5,25,415,354.46,57.42,70.96,48.65,487.94,0.924,97.33,1.032,1.096,0.945,34.665,3374.065,384.61,405469.9,4506.87
473.42,5,0.145,1.196,0.873,3,231.93,5,25,500,448.09,65.21,63.45,47.89,503.42,1.101,123.98,1.033,1.094,0.878,384.634,46257.009,4267.55,7559195.22,15967.08
283.93,3,0.149,0.905,0.966,3,198.19,5,20,415,339.28,75.38,55.05,46.32,513.85,1.233,108.51,1.068,0.949,1.002,166.496,18066.559,1343.49,2500840.3,8808.06
185.31,1,0.163,0.899,0.97,1,132.21,4,20,415,351.81,58.8,56.62,45.7,685.21,1.106,136.35,1.069,1.012,0.854,37.214,5074.155,300.28,601982.69,3248.55
349.99,1,0.143,0.943,0.962,2,194.83,3,20,415,385.92,64.15,51.49,47.9,852.1,0.901,103.96,1.08,1.087,1.081,58.047,6034.332,468.39,796758.33,2276.54
457.75,4,0.122,1.053,1.167,4,268.57,5,25,415,426.52,71.24,42.91,54.19,620.02,1.016,142.08,1.054,1.059,0.958,265.832,37769.966,2949.43,6108191.83,13343.96
495.99,3,0.177,1.143,0.813,2,155.96,4,25,415,397.61,58.12,51.78,41.46,585.54,1.216,112.75,1.038,0.994,0.859,324.512,36588.049,3600.49,5383438.76,10853.97
150.41,2,0.143,0.805,0.825,1,133.43,5,25,415,431.42,50.99,62.65,42.31,630.6,1.138,104.74,1.072,0.913,0.953,57.773,6051.301,641.0,887787.79,5902.49
383.74,1,0.167,1.18,1.022,1,150.1,3,25,415,373.16,54.84,54.4,43.71,674.34,1.141,123.71,1.046,1.004,1.062,80.176,9918.202,889.56,1206676.85,3144.48
146.49,3,0.195,1.204,0.85,1,128.5,2,30,500,376.21,60.48,45.07,40.49,572.92,1.167,113.56,1.05,1.016,1.053,105.117,11578.962,1435.43,1679112.02,11462.23
68.2,4,0.171,1.136,1.208,4,256.62,2,25,415,394.02,55.37,44.1,42.4,611.2,1.135,118.63,1.031,1.045,1.121,55.829,6622.944,619.43,847237.44,12422.02
124.46,1,0.146,1.015,1.122,1,119.65,4,25,500,429.08,47.71,53.76,46.81,562.13,0.916,120.35,1.074,1.088,1.078,21.428,2501.477,237.74,278079.21,2234.27
395.56,5,0.159,0.97,0.958,3,176.01,2,20,415,331.91,65.34,52.88,45.64,759.24,1.294,124.06,1.043,1.024,0.874,376.458,46704.22,3037.7,6047434.01,15288.28
105.06,1,0.132,0.948,1.162,2,135.94,2,25,415,350.93,66.61,54.55,47.33,790.24,1.199,101.87,1.067,0.943,0.997,18.597,1894.513,206.33,335568.05,3194.0
378.01,5,0.162,0.982,1.268,1,124.36,5,20,415,271.36,57.22,43.11,45.42,692.56,1.107,114.93,1.035,1.075,1.109,354.474,40740.029,2860.31,4436801.28,11737.21
479.17,3,0.141,0.873,0.899,4,263.18,2,25,415,371.28,66.25,56.48,42.49,668.14,1.136,80.74,1.041,1.076,1.045,226.83,18314.253,2516.71,3563992.54,7437.84
380.5,5,0.163,1.266,0.85,3,236.0,4,20,415,443.31,72.26,56.87,51.31,802.23,1.265,143.8,1.056,1.052,1.024,371.72,53455.026,2999.47,7270499.42,19107.98
170.96,1,0.16,1.221,0.844,4,208.41,4,20,415,426.51,53.82,48.93,43.07,584.34,0.914,122.31,1.068,0.959,0.925,36.117,4417.5,291.43,490218.58,2867.48
445.26,4,0.149,0.84,1.213,4,231.85,2,25,500,423.62,58.76,63.8,39.45,770.86,1.049,92.25,1.031,1.01,1.06,319.039,28547.482,3539.77,4687176.68,10526.79
408.4,2,0.197,0.845,0.811,4,280.79,4,25,415,344.77,64.83,58.1,53.67,585.0,1.248,120.63,1.06,1.027,0.982,190.652,22997.608,2115.3,3103950.68,7600.35
321.53,5,0.184,0.851,0.934,3,171.23,5,25,415,387.93,73.96,51.24,36.47,575.9,1.147,129.73,1.046,1.08,0.852,331.655,43026.101,3679.74,5755656.42,17900.72
487.58,1,0.134,0.91,1.008,3,259.33,2,30,415,416.68,61.37,58.16,40.69,521.92,1.13,110.24,1.08,0.911,1.089,90.707,9999.26,1238.65,1637762.89,3358.94
130.09,2,0.123,0.873,0.955,3,223.27,2,25,415,351.34,62.59,49.68,54.4,570.66,1.009,105.29,1.046,1.052,1.135,36.868,3881.738,409.05,520987.2,4004.92
53.65,4,0.193,1.249,1.156,2,214.6,5,25,415,395.63,73.83,52.05,32.63,498.22,1.11,122.94,1.058,0.97,1.123,54.857,6744.368,608.65,843148.09,15717.11
167.9,1,0.115,1.21,1.15,1,143.82,2,20,415,363.41,64.72,48.69,47.94,539.22,1.17,112.98,1.051,0.926,0.863,26.503,2994.453,213.86,412346.2,2455.95
181.34,4,0.127,0.974,1.031,2,216.75,4,25,415,430.01,86.58,53.07,42.46,575.65,1.062,160.0,1.049,1.003,0.944,113.916,18226.568,1263.91,2691435.87,14842.15
127.26,1,0.199,0.955,1.214,2,189.88,2,20,415,357.19,72.2,57.23,54.22,716.03,1.171,80.0,1.047,0.987,0.857,32.119,2569.533,259.17,400737.77,3148.87
297.75,2,0.147,0.879,1.037,1,116.08,4,25,415,341.84,61.28,43.69,48.94,640.14,1.183,110.95,1.069,1.076,1.065,102.17,11335.968,1133.58,1612573.68,5415.9
97.99,5,0.19,0.836,0.862,4,280.03,4,25,500,420.78,56.69,58.32,48.86,573.06,1.288,126.14,1.06,1.042,1.004,109.35,13379.101,1213.24,1555869.33,15877.72
329.55,4,0.158,1.144,1.118,4,222.61,2,20,415,392.58,55.53,51.17,46.23,677.16,1.133,126.91,1.031,0.96,0.875,269.032,34142.846,2170.86,3911878.29,11870.29
105.81,1,0.158,1.229,1.02,2,180.85,2,25,415,327.6,71.89,56.92,49.84,615.58,0.949,102.29,1.05,1.046,0.929,20.242,2070.488,224.59,283290.96,2677.33
227.87,3,0.112,0.902,0.998,2,163.57,5,20,415,402.75,70.48,56.02,50.56,500.99,1.283,121.06,1.042,1.063,0.977,88.21,10678.419,711.78,1466627.45,6436.27
258.98,4,0.103,0.845,1.235,4,279.91,4,25,415,373.37,60.88,68.54,54.28,679.4,0.999,133.56,1.053,1.046,1.07,126.933,16953.054,1408.33,2184542.14,8435.26
122.17,2,0.122,1.112,1.17,2,198.35,2,20,500,361.19,57.27,62.89,37.57,683.55,1.073,110.62,1.063,1.086,1.012,35.045,3760.351,282.79,489363.17,4005.54
484.51,1,0.168,1.045,0.832,3,246.39,2,30,415,338.09,55.08,50.98,49.31,523.13,1.123,99.55,1.039,0.953,1.109,104.008,10354.322,1420.28,1554363.1,3208.12
93.69,5,0.196,0.802,0.847,3,184.69,5,25,415,364.36,73.07,47.67,47.12,695.34,1.228,135.9,1.055,1.073,1.11,103.428,14055.519,1147.55,1765225.48,18841.14
139.57,2,0.186,0.825,1.217,2,219.78,3,30,415,399.66,65.09,49.82,41.19,532.29,1.136,86.67,1.069,1.016,1.006,64.525,5592.562,881.12,909952.11,6519.51
222.99,3,0.117,0.927,1.019,4,280.54,4,20,415,368.7,69.68,52.52,50.57,721.85,0.931,115.95,1.073,1.041,1.044,94.437,10950.427,762.03,1438731.94,6451.91
417.8,4,0.152,0.844,1.148,1,123.2,4,25,415,452.61,61.66,67.4,39.28,535.73,1.081,124.49,1.06,1.072,0.948,295.007,36724.456,3273.13,5250464.68,12567.03
295.31,2,0.177,0.838,0.817,1,107.66,5,25,415,405.03,49.68,40.39,34.72,634.62,1.092,107.21,1.041,1.04,1.028,120.246,12891.233,1334.14,1578685.05,5345.93
210.58,1,0.146,0.898,1.05,3,194.94,3,25,415,376.97,41.63,51.33,40.85,575.56,1.119,113.6,1.042,0.994,1.021,37.875,4302.65,420.22,484589.15,2301.22
263.41,3,0.12,0.984,1.218,3,170.62,3,30,415,376.78,44.72,53.18,43.46,524.95,0.974,114.45,1.076,0.941,0.952,129.56,14828.212,1769.21,1942985.41,7376.35
433.95,4,0.156,0.992,1.147,4,261.54,2,30,500,438.44,53.31,64.09,42.63,501.65,0.91,125.52,1.051,1.015,0.898,334.53,40731.652,4568.18,5657612.63,13037.48
248.09,4,0.196,1.119,1.155,3,171.29,5,30,500,356.9,50.0,49.64,38.9,671.07,1.141,152.65,1.043,0.935,1.066,261.995,38794.761,3577.68,4424117.98,17832.57
155.16,3,0.136,1.114,1.011,1,125.83,3,30,415,400.31,57.74,47.98,49.7,673.73,1.187,96.1,1.031,0.985,0.977,78.748,7568.008,1075.34,1454552.74,9374.41
143.59,1,0.163,1.155,1.216,4,266.76,5,25,500,356.42,57.73,58.56,58.33,678.03,1.007,132.3,1.075,1.024,0.909,29.799,3824.252,330.63,468761.82,3264.68
428.83,4,0.164,1.084,0.869,2,170.78,4,20,415,406.23,54.88,54.82,46.91,507.61,0.949,134.29,1.043,1.037,0.981,332.581,44662.014,2683.65,5026289.82,11720.85
162.45,1,0.137,0.83,0.9,1,152.9,2,20,500,436.02,41.1,53.93,31.93,656.81,1.282,108.44,1.052,0.968,1.017,27.871,2931.74,224.89,362265.08,2230.01
290.36,5,0.162,0.863,1.128,3,184.1,5,30,500,443.14,64.8,50.24,30.11,528.86,1.167,146.07,1.065,0.98,0.882,300.455,42570.506,4102.87,6198383.29,21347.55
363.9,1,0.183,0.823,1.257,1,131.43,4,20,500,458.0,57.74,49.68,47.28,557.16,0.925,135.89,1.053,1.082,0.865,76.688,10108.684,618.81,1150343.68,3161.15
119.07,1,0.13,0.806,0.865,2,212.19,3,25,415,369.91,64.06,61.69,37.97,642.42,1.069,106.2,1.037,0.952,0.98,19.308,2050.517,214.22,310116.0,2604.47
58.83,1,0.148,1.048,0.927,2,161.79,4,25,415,382.26,52.22,52.84,46.91,503.95,1.257,123.07,1.052,1.065,1.146,10.147,1248.811,112.59,142691.43,2425.56
495.15,1,0.111,1.295,1.251,1,128.36,5,30,415,331.13,48.25,63.03,47.56,755.25,1.009,104.56,1.071,0.961,1.108,75.032,7845.747,1024.6,1288863.81,2602.95
416.36,5,0.171,0.975,0.841,4,293.28,4,25,500,342.89,64.17,58.06,46.98,562.73,1.118,126.76,1.031,0.909,1.026,469.037,57669.566,5204.02,7405850.76,17787.26
475.97,4,0.128,0.812,0.999,3,209.93,3,20,415,404.39,40.48,53.65,35.76,664.42,1.179,112.83,1.072,0.986,0.915,307.737,34720.784,2483.18,4254480.57,8938.52
304.91,4,0.156,1.019,0.846,4,286.42,3,25,415,329.99,64.44,57.19,45.77,644.23,1.045,119.16,1.066,1.088,1.028,218.282,26009.877,2421.86,3342370.54,10961.68
150.92,2,0.143,0.806,1.241,2,214.64,4,20,415,344.16,57.07,60.84,45.46,648.27,1.049,120.71,1.051,1.054,1.142,50.802,6132.306,409.93,662337.9,4388.67
284.9,4,0.174,1.263,0.99,3,185.61,3,20,415,332.47,54.92,48.54,37.36,584.45,0.996,118.83,1.077,0.987,0.982,260.981,31011.111,2105.9,3191548.54,11202.27
393.04,1,0.128,0.857,0.998,4,278.58,4,25,415,363.97,51.06,59.64,55.87,546.44,1.125,131.16,1.077,0.926,1.062,68.256,8952.265,757.3,1013105.99,2577.62
319.07,3,0.194,1.058,0.844,1,139.23,3,25,500,397.33,44.32,57.33,53.87,672.31,1.142,93.49,1.038,1.096,1.015,206.189,18698.381,2287.69,2426161.15,7603.79
263.6,3,0.17,1.127,0.976,4,298.67,5,20,415,399.44,63.34,57.4,48.5,730.54,1.162,122.47,1.04,1.093,1.099,152.528,18680.36,1230.77,2097087.43,7955.72
301.41,2,0.167,1.119,0.945,1,135.13,4,20,500,438.96,70.03,49.69,46.08,636.64,1.156,113.42,1.032,1.023,1.092,120.31,13236.534,970.8,1852803.44,6147.09
150.45,3,0.144,0.907,0.906,4,279.28,3,30,500,423.25,58.76,52.59,46.79,639.45,1.232,109.81,1.07,1.009,0.898,80.009,8521.968,1092.57,1478931.17,9830.26
224.7,1,0.11,1.244,1.114,3,194.57,5,20,415,356.7,77.3,58.74,46.97,720.07,1.183,100.78,1.076,1.015,1.107,31.924,3217.245,257.6,508774.63,2264.22
254.12,3,0.117,0.876,1.111,3,220.64,3,20,415,301.65,74.0,56.02,43.76,699.08,0.96,100.59,1.047,0.933,1.134,118.249,11895.15,954.17,1731566.94,6814.1
392.21,1,0.128,1.178,0.955,1,146.71,3,20,415,421.68,67.33,44.53,55.39,659.26,0.919,103.74,1.048,0.91,0.909,68.929,7150.49,556.2,1114850.15,2842.51
290.0,1,0.106,1.025,1.052,3,256.69,4,25,415,404.15,48.88,53.43,38.43,609.86,1.057,108.64,1.072,1.072,1.111,36.552,3970.984,405.55,559949.65,1930.88
252.01,4,0.164,0.946,1.298,3,185.18,2,25,415,320.91,45.19,54.43,45.73,668.11,0.998,121.6,1.071,0.912,0.917,233.019,28335.668,2585.37,3050464.64,12104.77
478.76,5,0.104,1.125,0.941,4,207.89,5,20,415,311.48,56.28,56.18,47.25,721.89,1.094,152.15,1.066,0.949,0.926,332.456,50583.086,2682.65,6087097.13,12714.34
144.5,2,0.145,0.935,1.032,4,297.63,3,20,415,327.59,64.84,57.16,37.53,592.06,1.21,117.3,1.054,0.95,0.981,54.488,6391.476,439.68,729603.23,5049.27
414.39,2,0.184,1.153,1.252,2,184.24,3,20,415,389.6,72.55,42.85,55.69,707.93,0.915,98.64,1.058,1.092,0.878,179.2,17675.713,1446.0,2525040.91,6093.35
51.88,4,0.113,1.13,1.111,2,131.55,3,30,415,324.94,65.11,37.75,46.62,765.52,0.904,142.62,1.073,0.991,1.143,30.536,4354.895,416.98,615454.58,11862.06
226.39,1,0.189,0.903,0.836,2,176.8,4,20,415,345.48,72.19,53.96,42.7,721.12,1.196,121.52,1.061,0.945,0.886,55.681,6766.365,449.3,839763.51,3709.44
137.05,4,0.14,0.898,0.935,2,214.24,2,25,500,383.45,59.24,59.53,57.15,731.43,0.919,120.27,1.078,0.947,0.993,101.51,11842.615,1126.27,1584139.72,11559.15
266.23,2,0.165,1.242,0.817,1,159.07,3,25,500,375.78,60.49,68.19,53.36,779.4,1.159,88.72,1.03,0.999,0.977,107.802,9277.343,1196.08,1549835.13,5821.41
271.72,5,0.161,1.234,1.013,1,119.54,5,25,415,389.05,64.07,51.97,52.65,644.75,1.035,154.55,1.042,1.062,0.983,257.906,39860.68,2861.5,4672073.28,17194.31
225.7,3,0.138,0.934,1.071,4,278.19,2,20,415,362.97,67.74,56.56,44.72,742.51,1.201,115.21,1.069,1.056,1.067,111.944,12896.845,903.29,1813265.88,8033.91
74.58,1,0.144,1.137,1.174,2,171.28,3,20,415,398.88,58.91,42.23,42.07,822.81,1.129,108.72,1.06,1.013,0.99,13.533,1471.317,109.2,204517.47,2742.17
154.04,3,0.116,1.134,0.903,2,165.82,3,30,415,374.93,56.55,48.58,52.08,778.93,0.904,114.54,1.035,0.999,0.92,65.94,7552.517,900.45,1189408.91,7721.54
167.51,5,0.198,1.09,0.847,3,235.82,3,30,415,333.91,66.8,51.96,45.37,725.38,1.206,114.29,1.066,0.945,1.13,219.927,25135.424,3003.21,3805838.31,22720.42
258.99,1,0.125,1.195,1.117,3,187.0,2,25,415,335.95,61.37,43.37,44.6,588.58,1.262,124.36,1.031,1.003,1.12,40.22,5001.977,446.25,662013.13,2556.12
240.59,3,0.14,1.055,1.22,2,168.37,2,20,415,349.58,71.58,54.66,49.49,679.5,0.951,101.57,1.049,0.947,1.049,135.001,13711.474,1089.35,2039544.52,8477.4
140.74,3,0.113,1.233,1.089,4,224.65,4,20,415,377.94,78.4,55.46,47.37,757.96,1.05,109.3,1.048,0.983,0.852,61.567,6729.365,496.79,1067765.16,7586.83
323.71,4,0.107,1.242,1.059,1,108.56,4,30,415,332.67,67.11,72.06,41.87,705.78,0.925,107.07,1.043,0.944,1.079,185.814,19895.572,2537.39,3394526.0,10486.17
261.29,4,0.102,0.918,1.265,2,164.14,4,20,415,386.58,57.1,61.51,46.07,706.54,1.121,128.28,1.07,1.044,0.994,130.746,16772.393,1055.01,2274969.14,8706.75
149.48,1,0.141,1.147,1.24,1,157.55,3,20,415,336.94,76.19,57.87,34.59,405.15,1.277,106.84,1.066,0.943,0.876,28.954,3093.358,233.63,393818.71,2634.58
84.82,2,0.103,0.896,1.238,3,201.89,5,20,415,399.74,62.26,61.09,41.9,523.18,1.03,115.48,1.038,1.078,0.983,20.048,2315.108,161.77,297961.2,3512.66
105.18,4,0.148,1.063,1.017,1,140.99,2,20,415,411.75,59.2,55.53,53.0,582.44,0.919,116.88,1.047,1.082,1.142,71.449,8350.665,576.54,901349.63,8569.98
81.59,5,0.167,0.914,0.835,4,228.51,2,20,415,337.15,51.33,63.64,51.7,707.36,1.132,124.16,1.062,1.081,0.926,77.444,9615.664,624.91,1012672.71,12411.17
69.28,2,0.127,1.22,1.183,3,246.54,3,20,500,349.23,66.05,51.32,53.75,680.75,1.019,100.09,1.035,1.035,0.989,21.311,2069.014,171.96,285731.11,4124.02
93.5,5,0.107,1.19,1.045,1,137.49,4,25,415,391.65,56.63,61.67,49.44,768.33,0.944,138.17,1.059,0.952,0.87,67.088,9269.678,744.35,1331646.66,14242.93
202.87,1,0.157,1.003,1.067,3,255.05,3,25,415,398.59,44.76,38.22,38.02,613.32,0.949,105.56,1.062,1.023,1.087,39.123,4130.053,434.08,506374.85,2496.02
289.27,5,0.175,0.946,0.981,2,159.34,5,25,415,305.57,63.34,53.73,48.18,709.78,1.158,144.93,1.032,0.95,1.08,321.766,46634.723,3570.03,5537290.73,19142.33
262.51,3,0.156,0.846,0.878,3,213.8,5,30,415,354.87,63.79,66.58,48.38,687.45,1.041,114.67,1.079,0.97,0.879,157.915,18108.856,2156.41,2894127.98,11024.65
455.62,5,0.104,1.159,0.817,1,111.46,4,25,415,394.78,59.71,53.55,47.78,791.74,1.055,116.06,1.039,0.902,0.904,323.608,37556.937,3590.47,6722707.59,14754.97
457.26,2,0.183,0.828,0.857,3,173.59,2,30,500,405.63,70.94,57.24,54.89,731.4,1.278,106.84,1.037,0.964,0.912,207.387,21493.331,2831.97,4693248.98,10263.76
132.63,3,0.14,1.267,1.114,1,135.12,5,25,415,326.87,58.2,50.62,46.79,665.89,1.082,115.32,1.071,1.004,1.034,72.016,8305.033,799.02,1104064.38,8324.28
440.18,4,0.107,1.061,0.945,1,148.21,2,25,415,399.66,63.05,57.9,40.81,650.73,1.06,141.2,1.049,0.991,1.009,235.995,33322.969,2618.39,5140804.92,11678.97
303.69,1,0.181,1.239,1.195,3,179.98,3,20,500,420.87,44.03,42.73,50.13,563.74,1.26,109.76,1.052,1.093,1.019,64.478,6864.511,520.28,747173.98,2460.36
382.09,2,0.189,1.292,0.998,3,230.29,3,20,500,361.64,50.37,60.4,43.05,719.57,0.902,114.41,1.078,0.933,1.116,201.593,22371.778,1626.69,2426719.91,6351.17
405.91,2,0.167,1.192,1.031,2,190.44,3,20,500,408.87,51.02,60.39,47.54,571.21,1.135,91.43,1.031,0.965,1.058,173.58,15394.748,1400.65,1955988.87,4818.73
231.01,4,0.198,0.904,1.003,1,128.95,5,25,500,367.58,60.86,54.65,50.85,607.14,1.066,119.75,1.033,1.086,0.864,203.428,23629.844,2257.05,2941578.72,12733.75
241.09,4,0.145,1.291,1.259,2,199.02,4,25,415,400.64,41.76,61.53,36.12,682.29,0.958,149.32,1.042,1.075,0.902,166.256,24825.142,1844.63,2529165.69,10490.53
389.66,3,0.193,0.917,1.055,4,259.39,2,30,415,466.17,66.31,56.75,46.09,543.11,1.167,107.76,1.055,0.935,0.933,298.731,32190.417,4079.33,5241447.1,13451.32
420.37,5,0.12,0.921,0.818,3,254.65,2,30,500,351.47,68.22,53.78,43.15,722.56,1.246,125.47,1.057,1.081,1.04,286.423,34859.142,3911.25,6417704.15,15266.69
247.62,3,0.165,0.911,0.876,1,145.82,2,20,500,378.71,49.21,58.48,51.86,613.07,1.259,120.93,1.048,1.075,1.045,138.672,16266.266,1118.97,1863870.04,7527.05
161.06,5,0.135,1.219,0.908,4,288.66,5,30,500,314.98,59.43,55.74,42.99,590.85,0.976,126.77,1.05,1.019,1.001,133.36,16398.251,1821.1,2301090.21,14287.46
351.27,4,0.101,1.182,1.172,2,162.52,2,30,500,266.51,65.61,54.11,51.9,656.21,0.999,122.33,1.043,1.005,1.133,177.792,21096.453,2427.85,3267001.96,9300.6
400.75,4,0.144,0.998,0.905,3,241.1,5,30,500,346.8,46.58,66.22,49.55,664.34,1.033,130.34,1.032,1.048,0.874,265.559,33574.612,3626.34,4301323.51,10733.06
394.24,5,0.146,1.136,1.097,1,159.52,3,25,500,446.1,53.27,66.7,40.25,585.11,1.13,123.56,1.064,0.962,1.044,382.304,45821.495,4241.71,6013798.35,15254.12
225.72,2,0.1,1.202,1.281,2,144.71,5,25,415,414.83,44.98,54.35,54.92,606.65,0.905,119.51,1.064,0.931,0.867,63.206,7553.422,701.27,1002493.81,4441.37
132.05,4,0.184,0.835,1.188,4,251.12,4,25,415,368.97,69.74,68.18,43.28,576.54,1.113,131.13,1.046,1.07,1.145,111.797,14660.424,1240.4,1799847.2,13630.13
275.16,2,0.166,1.165,1.106,2,207.61,3,25,415,304.09,73.36,53.71,54.69,611.15,1.299,82.94,1.064,0.935,1.082,124.998,10367.916,1386.87,1706210.85,6200.71
177.31,2,0.1,1.273,1.125,1,123.8,2,20,415,330.27,69.75,62.09,50.53,720.21,1.247,111.89,1.031,1.064,1.125,41.94,4692.523,338.42,769694.84,4341.01
191.82,4,0.107,0.879,1.07,1,130.49,2,20,500,428.64,68.4,61.47,43.85,480.39,1.071,121.48,1.07,1.092,1.149,94.356,11118.202,761.37,1487685.98,7755.58
358.23,1,0.102,0.972,0.84,4,274.76,4,30,415,348.86,58.47,51.34,54.48,605.63,1.265,127.84,1.077,1.076,1.015,42.49,5432.049,580.22,879105.86,2454.0
195.39,4,0.113,0.884,1.252,4,282.47,4,20,500,271.56,59.93,62.83,51.53,677.07,0.915,136.62,1.047,0.952,1.019,115.67,15328.977,933.36,1791294.22,9167.73
411.41,4,0.118,1.291,1.053,1,111.97,5,20,415,351.88,49.5,56.73,34.21,785.71,1.215,139.56,1.063,1.009,1.124,249.075,34760.647,2009.83,4333654.89,10533.75
226.85,1,0.128,1.135,1.159,4,239.11,2,25,415,413.67,48.37,70.95,39.51,546.09,0.973,111.51,1.043,1.013,0.919,35.931,4006.465,398.65,488480.7,2153.31
126.57,2,0.13,1.02,0.991,4,239.45,4,25,500,310.22,68.15,54.48,42.59,554.25,1.224,108.12,1.043,1.087,0.913,37.256,3907.242,413.36,586693.11,4635.34
253.49,5,0.148,1.023,0.892,2,143.75,3,20,500,307.69,78.58,62.13,50.81,527.45,0.933,117.35,1.056,0.976,0.867,237.646,27051.158,1917.6,3674365.78,14495.4
207.62,4,0.149,1.002,1.277,3,169.12,2,20,415,357.0,72.31,62.08,44.74,688.88,0.956,135.83,1.07,0.901,1.082,176.057,23913.443,1420.64,2723610.21,13118.26
194.09,4,0.193,0.876,1.088,2,197.02,5,25,415,370.9,62.52,61.93,40.69,743.09,1.298,119.94,1.042,0.953,1.052,192.7,23113.037,2138.03,3106441.6,16005.47
139.78,1,0.115,0.863,1.121,1,151.12,4,20,415,414.48,48.9,47.17,35.62,526.29,1.249,110.91,1.076,1.066,1.006,19.136,2122.382,154.41,244077.85,1746.1
